$$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
FIG001;Term Based - Semi-Annual;AED,AED,true,false,Figma Subscription,Standard Price Book;true,FIG001,Term Based - Semi-Annual;TermDefined,330.2633
GPTW001;Term Based - Monthly;USD,USD,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;SEK,SEK,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;JPY,JPY,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;INR,INR,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;GBP,GBP,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;EUR,EUR,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;CAD,CAD,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;BRL,BRL,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;AUD,AUD,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GPTW001;Term Based - Monthly;AED,AED,true,true,GPT for workspace,Standard Price Book;true,GPTW001,Term Based - Monthly;TermDefined,0
GW001;Term Based - Monthly;USD,USD,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,25
GW001;Term Based - Monthly;SEK,SEK,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,266.25
GW001;Term Based - Monthly;JPY,JPY,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,3730.5
GW001;Term Based - Monthly;INR,INR,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,2099
GW001;Term Based - Monthly;GBP,GBP,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,19.75
GW001;Term Based - Monthly;EUR,EUR,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,24
GW001;Term Based - Monthly;CAD,CAD,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,35.5
GW001;Term Based - Monthly;BRL,BRL,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,143.5
GW001;Term Based - Monthly;AUD,AUD,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,39.25
GW001;Term Based - Monthly;AED,AED,true,false,Google Workspace,Standard Price Book;true,GW001,Term Based - Monthly;TermDefined,91.75
HDS001;One Time;USD,USD,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,49.99
HDS001;One Time;SEK,SEK,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,532.3935
HDS001;One Time;JPY,JPY,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,7459.5078
HDS001;One Time;INR,INR,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,4197.1604
HDS001;One Time;GBP,GBP,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,39.4921
HDS001;One Time;EUR,EUR,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,47.9904
HDS001;One Time;CAD,CAD,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,70.9858
HDS001;One Time;BRL,BRL,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,286.9426
HDS001;One Time;AUD,AUD,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,78.4843
HDS001;One Time;AED,AED,true,false,Headset,Standard Price Book;true,HDS001,One Time;OneTime,183.4633
INTERNET-SERVICE;Term Based - Monthly;USD,USD,true,false,Internet Service,Standard Price Book;true,INTERNET-SERVICE,Term Based - Monthly;TermDefined,10
KB001;One Time;USD,USD,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,14.99
KB001;One Time;SEK,SEK,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,159.6435
KB001;One Time;JPY,JPY,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,2236.8078
KB001;One Time;INR,INR,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,1258.5604
KB001;One Time;GBP,GBP,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,11.8421
KB001;One Time;EUR,EUR,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,14.3904
KB001;One Time;CAD,CAD,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,21.2858
KB001;One Time;BRL,BRL,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,86.0426
KB001;One Time;AUD,AUD,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,23.5343
KB001;One Time;AED,AED,true,false,Keyboard,Standard Price Book;true,KB001,One Time;OneTime,55.0133
KTC677R;One Time;USD,USD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,249.99
KTC677R;Term Based - Yearly;USD,USD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,199.99
KTC677R;One Time;SEK,SEK,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,2662.3935
KTC677R;Term Based - Yearly;SEK,SEK,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,2129.8935
KTC677R;One Time;JPY,JPY,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,37303.5078
KTC677R;Term Based - Yearly;JPY,JPY,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,29842.5078
KTC677R;One Time;INR,INR,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,20989.1604
KTC677R;Term Based - Yearly;INR,INR,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,16791.1604
KTC677R;One Time;GBP,GBP,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,197.4921
KTC677R;Term Based - Yearly;GBP,GBP,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,157.9921
KTC677R;One Time;EUR,EUR,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,239.9904
KTC677R;Term Based - Yearly;EUR,EUR,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,191.9904
KTC677R;One Time;CAD,CAD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,354.9858
KTC677R;Term Based - Yearly;CAD,CAD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,283.9858
KTC677R;One Time;BRL,BRL,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,1434.9426
KTC677R;Term Based - Yearly;BRL,BRL,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,1147.9426
KTC677R;One Time;AUD,AUD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,392.4843
KTC677R;Term Based - Yearly;AUD,AUD,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,313.9843
KTC677R;One Time;AED,AED,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,One Time;OneTime,917.4633
KTC677R;Term Based - Yearly;AED,AED,true,false,Kyocera Thermal Compound,Standard Price Book;true,KTC677R,Term Based - Yearly;TermDefined,733.9633
LA001;One Time;USD,USD,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,57.24
LA001;One Time;SEK,SEK,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,609.606
LA001;One Time;JPY,JPY,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,8541.3528
LA001;One Time;INR,INR,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,4805.8704
LA001;One Time;GBP,GBP,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,45.2196
LA001;One Time;EUR,EUR,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,54.9504
LA001;One Time;CAD,CAD,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,81.2808
LA001;One Time;BRL,BRL,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,328.5576
LA001;One Time;AUD,AUD,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,89.8668
LA001;One Time;AED,AED,true,false,Laptop Accessories,Standard Price Book;true,LA001,One Time;OneTime,210.0708
LB001;One Time;USD,USD,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,1100
LB001;One Time;SEK,SEK,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,11715
LB001;One Time;JPY,JPY,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,164142
LB001;One Time;INR,INR,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,92356
LB001;One Time;GBP,GBP,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,869
LB001;One Time;EUR,EUR,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,1056
LB001;One Time;CAD,CAD,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,1562
LB001;One Time;BRL,BRL,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,6314
LB001;One Time;AUD,AUD,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,1727
LB001;One Time;AED,AED,true,false,Laptop Basic Bundle,Standard Price Book;true,LB001,One Time;OneTime,4037
LBG001;One Time;USD,USD,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,15.26
LBG001;One Time;SEK,SEK,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,162.519
LBG001;One Time;JPY,JPY,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,2277.0972
LBG001;One Time;INR,INR,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,1281.2296
LBG001;One Time;GBP,GBP,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,12.0554
LBG001;One Time;EUR,EUR,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,14.6496
LBG001;One Time;CAD,CAD,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,21.6692
LBG001;One Time;BRL,BRL,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,87.5924
LBG001;One Time;AUD,AUD,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,23.9582
LBG001;One Time;AED,AED,true,false,Laptop Bag,Standard Price Book;true,LBG001,One Time;OneTime,56.0042
LCD001;Term Based - Monthly;USD,USD,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;SEK,SEK,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;JPY,JPY,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;INR,INR,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;GBP,GBP,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;EUR,EUR,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;CAD,CAD,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;BRL,BRL,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;AUD,AUD,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCD001;Term Based - Monthly;AED,AED,true,true,Lucidchart,Standard Price Book;true,LCD001,Term Based - Monthly;TermDefined,0
LCP001;Term Based - Monthly;USD,USD,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,48.97
LCP001;Term Based - Monthly;SEK,SEK,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,521.5305
LCP001;Term Based - Monthly;JPY,JPY,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,7307.3034
LCP001;Term Based - Monthly;INR,INR,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,4111.5212
LCP001;Term Based - Monthly;GBP,GBP,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,38.6863
LCP001;Term Based - Monthly;EUR,EUR,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,47.0112
LCP001;Term Based - Monthly;CAD,CAD,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,69.5374
LCP001;Term Based - Monthly;BRL,BRL,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,281.0878
LCP001;Term Based - Monthly;AUD,AUD,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,76.8829
LCP001;Term Based - Monthly;AED,AED,true,false,Laptop Care Package,Nonprofit;false,LCP001,Term Based - Monthly;TermDefined,179.7199
LCP001;Term Based - Monthly;USD,USD,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,89.97
LCP001;Term Based - Monthly;SEK,SEK,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,958.1805
LCP001;Term Based - Monthly;JPY,JPY,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,13425.3234
LCP001;Term Based - Monthly;INR,INR,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,7553.8812
LCP001;Term Based - Monthly;GBP,GBP,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,71.0763
LCP001;Term Based - Monthly;EUR,EUR,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,86.3712
LCP001;Term Based - Monthly;CAD,CAD,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,127.7574
LCP001;Term Based - Monthly;BRL,BRL,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,516.4278
LCP001;Term Based - Monthly;AUD,AUD,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,141.2529
LCP001;Term Based - Monthly;AED,AED,true,false,Laptop Care Package,Standard Price Book;true,LCP001,Term Based - Monthly;TermDefined,330.1899
LLMCERT001;Term Based - Yearly;USD,USD,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,2000
LLMCERT001;Term Based - Yearly;SEK,SEK,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,21300
LLMCERT001;Term Based - Yearly;JPY,JPY,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,298440
LLMCERT001;Term Based - Yearly;INR,INR,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,167920
LLMCERT001;Term Based - Yearly;GBP,GBP,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,1580
LLMCERT001;Term Based - Yearly;EUR,EUR,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,1920
LLMCERT001;Term Based - Yearly;CAD,CAD,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,2840
LLMCERT001;Term Based - Yearly;BRL,BRL,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,11480
LLMCERT001;Term Based - Yearly;AUD,AUD,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,3140
LLMCERT001;Term Based - Yearly;AED,AED,true,false,LLM Certification,Standard Price Book;true,LLMCERT001,Term Based - Yearly;TermDefined,7340
LLMTRG001;One Time;USD,USD,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,1895
LLMTRG001;One Time;SEK,SEK,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,20181.75
LLMTRG001;One Time;JPY,JPY,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,282771.9
LLMTRG001;One Time;INR,INR,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,159104.2
LLMTRG001;One Time;GBP,GBP,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,1497.05
LLMTRG001;One Time;EUR,EUR,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,1819.2
LLMTRG001;One Time;CAD,CAD,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,2690.9
LLMTRG001;One Time;BRL,BRL,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,10877.3
LLMTRG001;One Time;AUD,AUD,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,2975.15
LLMTRG001;One Time;AED,AED,true,false,Machine Learning Model Training,Standard Price Book;true,LLMTRG001,One Time;OneTime,6954.65
LP001;One Time;USD,USD,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,699
LP001;One Time;SEK,SEK,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,7444.35
LP001;One Time;JPY,JPY,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,104304.78
LP001;One Time;INR,INR,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,58688.04
LP001;One Time;GBP,GBP,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,552.21
LP001;One Time;EUR,EUR,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,671.04
LP001;One Time;CAD,CAD,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,992.58
LP001;One Time;BRL,BRL,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,4012.26
LP001;One Time;AUD,AUD,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,1097.43
LP001;One Time;AED,AED,true,false,Laptop,Nonprofit;false,LP001,One Time;OneTime,2565.33
LP001;One Time;USD,USD,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,1049
LP001;One Time;SEK,SEK,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,11171.85
LP001;One Time;JPY,JPY,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,156531.78
LP001;One Time;INR,INR,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,88074.04
LP001;One Time;GBP,GBP,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,828.71
LP001;One Time;EUR,EUR,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,1007.04
LP001;One Time;CAD,CAD,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,1489.58
LP001;One Time;BRL,BRL,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,6021.26
LP001;One Time;AUD,AUD,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,1646.93
LP001;One Time;AED,AED,true,false,Laptop,Standard Price Book;true,LP001,One Time;OneTime,3849.83
LPB001;One Time;USD,USD,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,799
LPB001;One Time;SEK,SEK,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,8509.35
LPB001;One Time;JPY,JPY,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,119226.78
LPB001;One Time;INR,INR,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,67084.04
LPB001;One Time;GBP,GBP,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,631.21
LPB001;One Time;EUR,EUR,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,767.04
LPB001;One Time;CAD,CAD,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,1134.58
LPB001;One Time;BRL,BRL,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,4586.26
LPB001;One Time;AUD,AUD,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,1254.43
LPB001;One Time;AED,AED,true,false,Laptop Pro Bundle,Nonprofit;false,LPB001,One Time;OneTime,2932.33
LPB001;One Time;USD,USD,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,1150
LPB001;One Time;SEK,SEK,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,12247.5
LPB001;One Time;JPY,JPY,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,171603
LPB001;One Time;INR,INR,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,96554
LPB001;One Time;GBP,GBP,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,908.5
LPB001;One Time;EUR,EUR,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,1104
LPB001;One Time;CAD,CAD,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,1633
LPB001;One Time;BRL,BRL,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,6601
LPB001;One Time;AUD,AUD,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,1805.5
LPB001;One Time;AED,AED,true,false,Laptop Pro Bundle,Standard Price Book;true,LPB001,One Time;OneTime,4220.5
LPB001-2;One Time;USD,USD,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,1499.99
LPB001-2;One Time;SEK,SEK,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,15974.8935
LPB001-2;One Time;JPY,JPY,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,223828.5078
LPB001-2;One Time;INR,INR,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,125939.1604
LPB001-2;One Time;GBP,GBP,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,1184.9921
LPB001-2;One Time;EUR,EUR,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,1439.9904
LPB001-2;One Time;CAD,CAD,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,2129.9858
LPB001-2;One Time;BRL,BRL,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,8609.9426
LPB001-2;One Time;AUD,AUD,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,2354.9843
LPB001-2;One Time;AED,AED,true,false,Laptop Productivity Bundle,Standard Price Book;true,LPB001-2,One Time;OneTime,5504.9633
LPST001;One Time;USD,USD,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,79.99
LPST001;One Time;SEK,SEK,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,851.8935
LPST001;One Time;JPY,JPY,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,11936.1078
LPST001;One Time;INR,INR,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,6715.9604
LPST001;One Time;GBP,GBP,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,63.1921
LPST001;One Time;EUR,EUR,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,76.7904
LPST001;One Time;CAD,CAD,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,113.5858
LPST001;One Time;BRL,BRL,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,459.1426
LPST001;One Time;AUD,AUD,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,125.5843
LPST001;One Time;AED,AED,true,false,Laptop Stand,Standard Price Book;true,LPST001,One Time;OneTime,293.5633
MAIN0098;Term Based - Monthly;USD,USD,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;SEK,SEK,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;JPY,JPY,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;INR,INR,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;GBP,GBP,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;EUR,EUR,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;CAD,CAD,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;BRL,BRL,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;AUD,AUD,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MAIN0098;Term Based - Monthly;AED,AED,true,true,Hardware Maintenance,Standard Price Book;true,MAIN0098,Term Based - Monthly;TermDefined,0
MO001;One Time;USD,USD,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,129.99
MO001;One Time;SEK,SEK,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,1384.3935
MO001;One Time;JPY,JPY,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,19397.1078
MO001;One Time;INR,INR,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,10913.9604
MO001;One Time;GBP,GBP,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,102.6921
MO001;One Time;EUR,EUR,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,124.7904
MO001;One Time;CAD,CAD,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,184.5858
MO001;One Time;BRL,BRL,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,746.1426
MO001;One Time;AUD,AUD,true,false,Monitor,Nonprofit;false,MO001,One Time;OneTime,204.0843
